year,month,day,hour,map_mm,mat_degc,ptps
1980,2,19,0,0.7366,1.333,0.378333333333333
1980,2,19,6,0,2.028,0.273333333333333
1980,2,19,12,1.651,4.935,0
1980,2,19,18,4.445,3.287,0
1980,2,20,0,3.0734,2.12,0.0716666666666667
1980,2,20,6,0.3302,1.843,0.155
1980,2,20,12,0.2032,3.139,0.0566666666666667
1980,2,20,18,0.127,1.315,0.388333333333333
1980,2,21,0,0,-0.769,0.873333333333333
1980,2,21,6,0,-0.046,0.623333333333333
1980,2,21,12,0,5.25,0
1980,2,21,18,0,1.037,0.628333333333333
1980,2,22,0,0,-1.991,1
1980,2,22,6,0,1.083,0.523333333333333
1980,2,22,12,0,7.028,0
1980,2,22,18,0,3.444,0.123333333333333
1980,2,23,0,0,-0.157,0.895
1980,2,23,6,0,2.324,0.441666666666667
1980,2,23,12,0,8.13,0
1980,2,23,18,0,3.148,0.243333333333333
1980,2,24,0,0.127,3.306,0.158333333333333
1980,2,24,6,0.635,3.917,0.0183333333333333
1980,2,24,12,0.0762,6.269,0
1980,2,24,18,0,4.046,0.101666666666667
1980,2,25,0,3.5052,4.361,0.0383333333333333
1980,2,25,6,1.0414,5.213,0
1980,2,25,12,3.3274,5.75,0
1980,2,25,18,4.2164,4.926,0
1980,2,26,0,12.3698,5.731,0
1980,2,26,6,5.7912,6.241,0
1980,2,26,12,3.6322,6.065,0
1980,2,26,18,5.207,5.806,0
1980,2,27,0,7.112,5.231,0
1980,2,27,6,3.3274,4.981,0
1980,2,27,12,1.2192,6.648,0
1980,2,27,18,8.001,6.111,0
1980,2,28,0,1.0414,4.009,0
1980,2,28,6,0.3048,4.63,0
1980,2,28,12,1.016,5.5,0
1980,2,28,18,0.3302,2.991,0.123333333333333
1980,2,29,0,0,2.787,0.0366666666666667
1980,2,29,6,0,3.083,0.16
1980,2,29,12,0,7.444,0
1980,2,29,18,0,5.491,0
1980,3,1,0,0,3.889,0.0383333333333333
1980,3,1,6,0,5.12,0.0516666666666667
1980,3,1,12,0,9.037,0
1980,3,1,18,0,6.231,0
1980,3,2,0,0.2032,5.204,0
1980,3,2,6,0.381,5.769,0
1980,3,2,12,3.937,8.694,0
1980,3,2,18,0.9652,5.796,0
1980,3,3,0,1.2954,3.481,0.035
1980,3,3,6,3.556,4.491,0
1980,3,3,12,0.1524,6.213,0
1980,3,3,18,0.9906,3.75,0.02
1980,3,4,0,4.445,1.972,0.216666666666667
1980,3,4,6,0.3048,2.565,0.171666666666667
1980,3,4,12,0.3556,4.778,0.0216666666666667
1980,3,4,18,0.6604,3.046,0.085
1980,3,5,0,0,1.176,0.456666666666667
1980,3,5,6,0,0.685,0.605
1980,3,5,12,0,4.824,0.0533333333333333
1980,3,5,18,0,1.509,0.433333333333333
1980,3,6,0,0.0254,-1.639,1
1980,3,6,6,0.1524,0.565,0.585
1980,3,6,12,2.0066,5.093,0
1980,3,6,18,0.254,2.5,0.09
1980,3,7,0,4.2164,0.769,0.461666666666667
1980,3,7,6,2.5908,1.769,0.275
1980,3,7,12,0.5588,4.574,0
1980,3,7,18,1.8034,2.787,0.0283333333333333
1980,3,8,0,1.3208,1.704,0.163333333333333
1980,3,8,6,0.3048,2.028,0.14
1980,3,8,12,0,4.139,0.005
